record_id,location,date_time,avg_speed,NO2_level,PM25_level,traffic_volume
418.0,NEW YORK,2025-08-08 21:50:42,22,24.77,70.52,7029
419.0,PHOENIX,2025/08/21,51kmh,,142.27,1589
420.0,Chicago,2025-08-24 05:24:41,58,88.73,141.64,1124
421.0,LOS ANGELES,2025-08-12 00:54:25,74,156.5,5.63,552
422.0,Dallas,2025-07-29 02:16:34,83,193.11,12.4,206
423.0,Seattle,10-08-25,63,24.6,57.99,1878
424.0,Phoenix,2025-08-02 07:52:49,117,157.74,124.95,2812
425.0,Los Angeles,2025-07-30 12:54:31,17kmh,99.81,61.17,9211
426.0,Miami,2025-08-20 11:19:30,13kmh,182.92,127.14,4462
427.0,Phoenix,2025-08-11 14:38:06,51,147.57,76.1,6826
428.0,Houston,2025-08-16 15:34:40,76,,22.65,921
429.0,Phoenix,2025/07/28,68,14.07,54.89,541
430.0,San Francisc0,2025-08-21 22:58:53,56,80.11,84.51,8399
431.0,New York,22-08-25,74,160.74,12.28,2065
,Boston,2025-08-05 13:23:33,43,186.72,24.74,3274
433.0,dallas,2025-07-26 08:41:28,32kmh,138.22,12.12,3381
434.0,Chicago,2025-08-23 14:28:23,90,44.83,42.07,597
435.0,Dallas,2025-08-17 16:49:30,58,,61.72,3509
436.0,B0st0n,2025/08/09,17,49.45,85.35,2606
437.0,Chicago,2025-08-02 20:37:56,91,67.81,67.29,2933
438.0,san francisco ,2025-07-25 23:05:56,26,med,82.64,five thousand
439.0,Houston,14-08-25,99,,30.51,6574
440.0,Los Angeles,2025-08-23 05:16:10,100,45.88,110.16,1402
441.0,Boston,2025-08-21 00:19:28,89,27.68,132.37,9047
2360.0,Phoenix,2025-07-30 20:34:02,20,100.05,6.86,1780
443.0,Boston,2025/08/01,118,74.92,62.43,2663
444.0,Boston ,2025/08/19,64,158.85,94.72,5805
445.0,Miami,2025-08-21 03:29:29,25kmh,41.73,113.28,1134
446.0,dallas,2025-08-15 04:56:18,19,147.31,79.84,2135
447.0,Dallas,2025/07/26,73kmh,157.46,115.58,7044
448.0,Miami,2025-08-07 14:06:19,38kmh,Moderate,27.62,2548
449.0,Los Angeles,2025-07-28 10:21:33,79kmh,29.95,98.86,1079
450.0,Houston,2025-08-09 01:18:24,67,73.57,26.11,2013
451.0,Los Angeles,2025-07-25 20:20:32,56kmh,137.48,125.78,3997
452.0,dallas,13-08-25,93kmh,106.36,143.62,6796
453.0,Dallas,2025-07-31 12:17:34,48,73.62,40.38,4928
454.0,houston,2025/08/23,41kmh,72.68,100.69,2782
455.0,New York,NULL,88,43.39,59.33,7875
1028.0,Boston,14-08-25,97,172.31,73.0,6640
457.0,Chicago,2025-08-16 19:26:57,95,79.07,141.0,9567
458.0,New York,2025/08/10,101kmh,33.79,134.5,1621
459.0,Dallas,2025-07-25 23:52:37,53,56.72,21.99,five thousand
460.0,Los Angeles,08-08-25,119,34.79,113.71,3205
461.0,CHICAGO,2025-07-30 18:09:24,17,197.06,100.7,9147
462.0,Boston,2025-08-02 10:02:27,23,32.45,110.71,6166
463.0,Boston ,2025-08-18 13:56:37,72kmh,143.1,121.81,205
464.0,Seattle,2025-08-09 19:04:43,35,98.53,66.97,8167
465.0,Miami,NULL,49kmh,138.22,-23.73,7757
466.0,san francisco,2025-08-08 12:17:29,58kmh,34.81,112.54,8317
467.0,Los Angeles,17-08-25,14,137.93,-129.71,4257
468.0,Houston,2025-07-30 17:46:41,66,16.07,129.33,4179
469.0,Phoenix,2025-08-15 22:46:14,120kmh,57.03,124.2,8072
470.0,dallas,2025-08-10 15:11:16,12,138.95,147.52,3136
471.0,New York,2025-08-14 17:09:38,27,14.87,101.59,5306
472.0,New York,2025-08-15 00:22:49,16,77.82,60.28,8350
473.0,Dallas,2025/07/27,75,23.69,37.4,8690
474.0,miami,2025-07-29 09:33:29,69,low,89.5,five thousand
475.0,Los Angeles,17-08-25,75,15.13,135.76,1666
476.0,Los Angeles,2025-08-14 21:30:29,96,185.01,48.24,2591
477.0,boston,2025-08-13 09:03:35,25,163.81,77.22,3282
478.0,dallas,06-08-25,58,172.88,93.79,2764
479.0,Dallas,2025-07-29 02:13:37,87,199.12,-10.48,6327
480.0,Miami,NULL,38kmh,178.81,9.92,6632
481.0,New York,2025-08-21 17:41:14,106,,87.77,1723
482.0,Los Angeles,2025-08-12 03:04:22,43,90.39,49.45,3900
483.0,Miami,2025-07-30 20:28:18,62,18.61,148.81,7247
484.0,LOS ANGELES,2025-08-21 09:54:08,49,52.78,56.12,6957
485.0,Houston,NULL,30,,25.58,4090
486.0,seattle ,2025-07-27 18:23:24,40,high,141.85,2695
487.0,Houston,2025/08/13,77kmh,145.33,38.04,2378
488.0,Los Angeles,2025-07-30 11:01:56,111kmh,151.95,23.4,328
489.0,Phoenix,2025-07-29 01:02:42,82kmh,high,31.94,4240
,Chicago,NULL,101,,55.59,3425
491.0,Los Angeles,2025-08-07 23:58:33,25,123.83,42.92,971
492.0,Houston,2025-07-29 14:36:34,116,,99.97,3480
493.0,Miami,2025-08-05 03:57:59,60,139.6,147.96,8780
494.0,Seattle,2025/08/14,49,178.02,79.35,five thousand
495.0,Houston,22-08-25,79,26.05,132.58,8585
496.0,Houston,2025/08/24,13,med,29.07,205
814.0,boston,2025-08-22 01:16:32,40,109.5,91.35,1161
498.0,Boston,2025-08-22 22:05:17,70,153.83,103.7,five thousand
499.0,SAN FRANCISCO,2025-08-06 13:27:18,111,16.12,132.49,8972
500.0,New York,2025-08-17 06:42:20,33,64.7,32.28,5806
501.0,Houston,2025-08-03 22:03:06,47,118.75,35.91,1289
502.0,Boston,2025-08-15 21:01:15,21,115.36,-60.15,5241
503.0,Dallas,2025-08-03 07:21:22,34,Moderate,90.55,1700
504.0,Houston,2025-08-21 04:15:29,104,17.06,69.32,388
505.0,Chicago,NULL,28,66.94,42.75,five thousand
506.0,Seattle,2025-08-09 09:27:32,68,96.04,89.12,1110
507.0,San Francisco,2025-07-29 01:01:40,57,119.97,32.93,because
508.0,Los Angeles ,2025-08-22 23:34:30,120kmh,66.75,116.29,9080
509.0,Seattle,2025-08-22 06:35:35,90,135.93,24.06,6007
,Houston,2025-08-23 09:15:01,13,146.61,20.37,1211
511.0,dallas,12-08-25,90,199.93,13.99,five thousand
2418.0,New York,2025-07-27 19:11:32,119,med,16.28,727
513.0,San Francisco,2025-07-31 19:16:33,109,83.39,59.93,1026
514.0,Boston,2025-08-13 19:32:02,45,26.58,39.91,9941
515.0,Los Angeles,02-08-25,101,,86.15,7102
516.0,Seattle,2025-08-17 06:06:57,20,91.33,-55.71,2220
1276.0,Seattle,NULL,93kmh,32.83,98.31,5561
518.0,CHICAGO,29-07-25,13,15.29,86.75,5455
519.0,Seattle,2025-08-09 05:10:28,44,low,77.47,8483
520.0,Houston,2025-08-09 08:00:03,45,67.81,126.17,5978
521.0,Chicago,2025-07-28 01:30:37,99,101.41,62.62,4275
522.0,Houston,NULL,77,43.85,45.13,9987
523.0,boston,2025-08-01 22:06:21,79,,71.15,5213
524.0,Houston,2025-08-03 23:29:21,41,91.88,37.4,3292
525.0,new york,2025-08-04 06:40:07,63,72.13,64.9,6336
526.0,Houston,2025-07-26 03:39:40,17,92.86,7.3,2168
527.0,CHICAGO,2025-08-05 06:48:13,20,42.01,72.24,2666
528.0,houston,2025-08-08 15:03:07,35,135.73,68.76,8009
529.0,Phoenix,2025-08-18 12:35:46,108,185.35,77.89,6053
530.0,dallas,2025-08-01 11:59:02,83,11.73,6.89,9674
531.0,Los Angeles,2025-08-23 01:21:20,67,174.28,145.48,3349
532.0,Boston,17-08-25,48,86.88,92.73,3741
533.0,Miami,07-08-25,33,196.5,81.23,7239
534.0,Houston,2025-08-18 00:07:28,33,32.48,142.17,9439
,Miami,2025-08-05 11:29:17,113,20.78,100.15,5160
536.0,CHICAGO,2025-08-11 11:36:27,49,,93.76,5192
537.0,san francisco,2025-08-03 18:41:20,103kmh,,110.07,6638
538.0,New York,2025-07-26 01:03:13,81,Moderate,107.29,843
539.0,phoenix,2025-08-19 23:37:43,16,160.9,13.5,7650
540.0,Miami,2025-07-31 07:06:37,39,,39.27,2360
541.0,Dallas,2025-07-26 15:29:55,43,,148.78,7939
693.0,Chicago,2025-08-07 04:58:23,104,161.19,131.71,6527
543.0,Boston,24-08-25,80,160.04,109.28,1301
544.0,Dallas,29-07-25,89,150.71,73.15,6202
545.0,San Francisco,2025-08-07 05:10:22,16,61.02,26.63,5191
546.0,SEATTLE,2025-08-22 08:23:33,63,17.56,72.76,6241
547.0,Phoenix,2025-08-24 12:45:33,59kmh,16.7,6.19,6661
548.0,SAN FRANCISCO,2025-08-08 06:55:56,33,46.14,108.95,842
549.0,Boston,2025-07-28 02:56:52,112,25.37,120.01,6592
550.0,New York,2025-08-07 03:41:44,37,48.69,32.17,1017
551.0,DALLAS,2025-08-14 13:49:49,29,11.65,61.25,9213
552.0,phoenix,2025-08-03 11:58:17,10,94.12,146.41,9825
553.0,Phoenix,2025-08-09 16:59:26,15,37.08,16.62,purpose
1248.0,Los Angeles,2025-08-02 03:17:21,20kmh,168.73,-124.63,9279
555.0,Los Angeles,NULL,110,170.9,26.64,4774
556.0,Los Angeles,NULL,20,24.78,64.71,five thousand
557.0,Houston,2025-07-26 04:42:31,102,155.37,55.36,2449
558.0,new york,2025-08-09 06:24:46,71,118.96,148.8,1634
559.0,Boston,2025-08-24 00:37:08,63kmh,17.64,45.16,810
560.0,Los Angeles,2025-08-13 12:22:34,61,183.01,31.98,9182
561.0,Houston,2025/07/27,81,169.34,135.82,sign
562.0,houston ,2025-08-02 11:32:26,76,166.83,12.87,9190
563.0,Phoenix,20-08-25,58kmh,40.96,66.27,9694
564.0,los angeles,23-08-25,92,34.57,58.06,4801
565.0,BOSTON,2025-08-17 17:45:22,20,131.63,59.33,4958
566.0,Dallas,2025-08-01 19:50:16,54,149.37,78.92,9196
567.0,Seattle ,2025-08-20 07:30:23,29,157.16,116.34,6210
568.0,Los Angeles,2025-08-11 19:32:04,100,184.88,32.19,6520
569.0,Seattle,2025-08-23 13:49:31,38,98.7,147.09,growth
570.0,Miami,2025-07-31 15:30:23,36,196.31,81.67,3034
571.0,Miami,2025-08-21 15:14:13,72kmh,57.03,45.98,4196
572.0,Phoenix,2025-07-27 14:26:07,93,78.73,74.15,352
573.0,BOSTON,28-07-25,50,135.66,69.26,7858
574.0,LOS ANGELES,2025-07-31 15:11:18,66kmh,,140.44,3693
575.0,phoenix,2025-08-06 15:35:08,60,149.45,11.64,2377
576.0,LOS ANGELES,NULL,60kmh,121.44,124.8,4955
577.0,Los Angeles,2025-08-22 06:03:08,26,94.29,112.6,986
578.0,Seattle,2025-08-16 14:18:30,40,151.95,66.76,1273
579.0,San Francisco,2025-08-11 08:17:28,87,199.72,60.5,4391
580.0,new york,2025-07-31 02:47:39,109,75.13,13.98,326
581.0,Los Angeles,2025-08-02 16:18:28,55,180.24,28.78,five thousand
582.0,New York,2025-08-01 02:17:50,53,21.5,14.77,1784
583.0,Houston,2025-08-21 17:44:35,26,129.95,129.82,9925
584.0,DALLAS,NULL,59,44.38,44.55,3467
585.0,Boston,2025-07-26 13:19:03,59,,134.25,6427
586.0,San Francisco,2025-08-22 07:19:09,49,Moderate,73.48,7209
587.0,Houston,08-08-25,81,145.32,32.31,3923
588.0,Los Angeles,2025-08-11 04:43:21,28,133.93,105.97,5023
589.0,Los Angeles ,2025-08-18 03:13:27,80,146.66,104.85,7467
590.0,Chicago,2025-08-15 01:06:04,34,195.46,62.0,6901
591.0,LOS ANGELES,2025-07-27 02:58:42,29kmh,102.08,128.05,7872
592.0,Phoenix,2025/08/03,68,172.71,56.22,969
593.0,Chicago,2025/08/11,64,198.19,105.43,7867
594.0,Chicago,2025-08-09 07:53:20,37,102.67,33.48,five thousand
595.0,Chicago,2025-07-26 15:37:37,116,163.73,70.22,9635
596.0,Los Angeles,2025/07/26,38,114.44,50.96,1511
597.0,Houston,09-08-25,90,106.12,7.67,9144
598.0,Chicago,2025-07-30 12:24:27,35,150.58,135.64,1367
599.0,Houston,2025-08-17 12:07:12,50,low,7.73,6081
600.0,Seattle,17-08-25,22,185.05,72.24,five thousand
601.0,Houston,28-07-25,87,124.06,100.81,2365
602.0,New York,2025-08-08 13:58:07,30,197.35,30.16,7806
603.0,Phoenix,21-08-25,66,163.57,105.4,9624
604.0,San Francisco,2025-08-07 07:51:33,93,46.83,94.15,985
605.0,new york,2025-08-05 20:12:36,59,,78.18,5445
606.0,los angeles,2025-08-08 16:20:55,39,198.41,142.17,4732
607.0,Miami,2025-08-19 01:47:54,60,10.39,13.0,2859
608.0,Chicago,2025-08-07 09:06:02,16,135.13,67.39,really
609.0,Seattle,2025/08/06,84,148.24,-99.17,8482
610.0,Houston,2025-08-22 05:51:48,23,192.76,139.64,4299
611.0,Seattle,2025/08/20,96,113.61,58.45,1268
612.0,NEW YORK,2025-08-17 07:27:40,96,171.72,147.28,5067
613.0,Chicago,2025-08-13 18:28:48,39,198.44,141.62,2081
614.0,Dallas,2025-07-26 04:40:58,84,118.24,-6.05,five thousand
615.0,los angeles,2025-08-12 04:16:35,101,high,22.37,380
616.0,Phoenix ,2025/08/02,105,132.83,132.32,573
617.0,Los Angeles,2025-08-21 19:39:38,117,32.59,121.12,9079
618.0,San Francisco,2025-08-21 03:48:55,84,178.52,60.13,3482
1236.0,New York,2025/08/07,44,58.62,129.38,3388
620.0,new york,2025-08-16 09:22:57,109,141.57,125.37,4777
621.0,Miami,2025-08-17 14:47:47,120,146.81,134.25,4166
622.0,New York,2025-08-07 22:42:46,24,17.88,24.33,1155
623.0,Los Angeles,2025-08-12 12:09:14,41,,149.85,3475
624.0,Dallas,NULL,89kmh,43.47,132.01,6489
625.0,New York,2025-08-12 05:05:04,12,100.49,47.69,9064
626.0,SEATTLE,07-08-25,58,96.87,62.31,3856
627.0,NEW YORK,25-07-25,41,100.59,86.81,7471
628.0,Los Angeles,2025-08-01 13:27:51,50,68.66,121.59,7199
629.0,H0ust0n,2025-08-04 01:37:18,83,38.94,117.66,2340
630.0,Seattle,2025-08-04 20:24:26,43,,10.97,3619
631.0,New York,2025-07-26 08:07:19,58,195.4,106.65,174
632.0,Boston,2025/08/08,107,59.09,27.53,1455
633.0,Miami,2025-08-07 18:56:52,22,172.82,57.74,7653
634.0,Dallas,2025-08-07 04:58:24,75,45.52,110.9,2944
635.0,Houston,2025-07-27 05:01:13,26,,46.5,8292
636.0,Boston,11-08-25,55,77.95,45.88,3420
637.0,New York,2025-08-14 14:54:40,29kmh,30.61,-25.53,five thousand
638.0,Houston,2025-07-29 01:56:09,45,56.85,43.24,probably
639.0,San Francisco,2025-08-02 00:27:56,76,108.45,142.99,8176
640.0,BOSTON,2025-08-10 21:44:59,85,52.86,15.0,9815
641.0,Dallas,2025-08-23 13:36:38,94,35.68,-55.78,5172
642.0,New York,2025-08-20 18:46:16,63,67.16,103.39,1017
643.0,Phoenix,02-08-25,34,11.48,105.2,7992
,BOSTON,2025-08-13 16:15:08,63kmh,177.56,86.39,9887
645.0,Miami,07-08-25,82,183.65,148.7,113
646.0,Phoenix,2025-08-08 22:09:39,119,19.86,115.09,4676
647.0,Boston,2025/07/31,110,142.92,145.27,824
648.0,Miami,2025-08-05 18:42:58,102,154.98,129.12,1177
649.0,Los Angeles,2025-08-17 05:51:52,112,27.48,34.82,2504
650.0,Dallas,NULL,100,101.9,97.01,3504
651.0,Houston,16-08-25,15,57.38,18.16,4167
652.0,Los Angeles,2025-07-26 21:52:21,120,159.84,126.34,519
653.0,dallas,2025-08-03 00:54:15,70,100.65,97.91,401
654.0,Miami,2025-08-02 04:19:40,14,144.32,27.81,9247
655.0,HOUSTON,2025-08-07 20:18:44,74kmh,36.76,93.75,7732
656.0,dallas,2025-08-14 19:06:32,52,127.29,-6.78,6524
657.0,chicago,2025-08-20 20:28:47,65,,22.76,5030
658.0,Boston,2025-08-10 18:03:42,108,95.69,149.88,7634
659.0,san francisco,2025-08-01 19:32:50,50,,94.48,5661
660.0,phoenix,2025-07-29 14:30:32,115,126.05,32.39,4023
661.0,boston,NULL,96,156.55,-105.42,6646
662.0,Chicago,2025/08/06,25kmh,36.39,120.96,5845
663.0,LOS ANGELES,2025-08-02 16:36:24,60,60.64,9.08,5210
664.0,Chicago,2025-08-03 23:01:01,115,,101.75,3479
665.0,los angeles,2025-07-30 21:15:25,20,176.77,144.33,1627
666.0,Boston,2025-08-08 16:38:40,90,38.65,115.29,1426
667.0,Miami,2025-08-07 10:40:22,45,59.44,77.68,1785
668.0,HOUSTON,2025-08-02 07:39:39,114,high,29.4,1528
669.0,los angeles,2025-08-02 22:59:11,29,166.08,34.21,1169
670.0,Seattle,2025/08/08,91,Moderate,71.06,4820
671.0,Phoenix ,2025-08-21 20:52:54,70,83.44,119.8,4125
672.0,MIAMI,2025-08-23 04:16:09,95,121.34,70.98,6682
673.0,LOS ANGELES,2025-08-13 22:30:42,91,141.11,-125.57,9547
674.0,Seattle,2025-08-01 00:05:46,117,70.61,117.55,3519
675.0,Phoenix,2025-07-28 13:33:18,67,104.9,65.25,8219
676.0,New York,2025/08/22,42,193.95,-117.65,1439
677.0,Los Angeles,2025-08-07 07:48:39,96,22.04,102.18,1883
678.0,seattle,2025-07-26 04:37:22,19,84.24,98.76,4074
679.0,Miami,2025-08-14 07:49:41,49,145.44,118.75,4258
680.0,Chicago,2025-08-05 00:54:43,83,57.93,6.5,8159
1399.0,Chicago,2025-08-06 12:27:13,30,184.16,7.88,2888
718.0,Houston ,2025-08-03 12:51:28,107,med,54.25,9013
683.0,PHOENIX,2025-08-23 07:10:58,97,,76.25,3884
684.0,Boston,NULL,31,132.57,40.68,2979
685.0,Los Angeles,2025-08-15 06:34:16,98,162.56,25.23,9255
686.0,houston,2025-08-05 22:35:04,26,52.43,87.27,6881
687.0,new york,2025-08-02 23:52:25,87,149.74,15.62,9916
688.0,New York,2025-08-04 08:03:22,108,150.6,83.42,yourself
689.0,NEW YORK,18-08-25,117,111.37,67.39,five thousand
690.0,Houston,2025-08-11 03:10:34,119,47.33,127.42,756
691.0,Chicago,2025-08-12 21:10:52,78,73.09,11.62,486
692.0,chicago,2025-08-22 18:18:03,102,99.24,17.98,9880
1343.0,New York,2025-08-19 09:05:50,103,129.35,83.13,3169
841.0,Phoenix,2025-08-03 15:12:27,86,125.78,60.59,7183
695.0,Houston,2025-08-18 05:33:03,107,,73.38,1132
696.0,H0ust0n,2025-08-19 10:32:03,15,50.71,16.52,6759
697.0,SEATTLE,2025-08-01 09:22:41,100,82.34,105.13,7236
698.0,L0s Angeles,2025-07-28 01:31:48,77,71.21,88.05,6224
699.0,New York,2025-08-17 08:22:34,73,26.01,107.87,6324
700.0,LOS ANGELES,2025-08-20 13:28:59,83,16.57,53.31,3301
701.0,Phoenix,2025-07-31 22:48:36,81,166.08,137.2,9719
702.0,boston,2025-08-18 15:37:31,85,med,25.3,1875
703.0,los angeles,2025/07/27,34,59.59,54.48,7030
1142.0,Dallas,2025/07/30,41,65.34,73.11,9866
705.0,Seattle,2025-08-09 13:09:37,48,,-9.58,9058
706.0,New York,2025-07-28 05:24:25,109,69.21,70.52,2413
707.0,Chicag0,2025-08-20 02:32:00,113,135.68,27.3,five thousand
708.0,Seattle,2025-07-30 23:46:32,47,147.4,149.57,9129
709.0,Los Angeles,2025-08-02 14:29:34,85,147.75,138.04,4991
710.0,Chicago,2025-07-26 05:09:40,45,173.04,24.86,8147
711.0,San Francisco,03-08-25,46,14.36,49.44,feel
712.0,Chicago,2025-07-30 13:16:33,88,110.04,5.51,3506
713.0,New York,2025-08-22 01:13:24,33,138.1,68.19,8724
714.0,San Francisco,08-08-25,78,65.54,77.15,3091
715.0,Dallas,2025-08-18 01:41:48,15,193.54,36.2,8415
716.0,Miami,2025-07-27 18:36:24,111,15.74,19.76,9800
717.0,San Francisco,2025-07-30 07:20:45,47,184.88,87.18,5899
718.0,Seattle,2025-08-02 10:08:01,62,104.57,111.92,5885
719.0,New York,13-08-25,104,,69.84,2325
720.0,seattle,2025/08/17,107kmh,124.1,59.67,3714
721.0,Dallas,2025-08-15 18:40:35,36,161.75,123.89,2343
722.0,Seattle,2025-08-17 20:03:02,89,149.96,26.71,8469
723.0,Chicago,2025-08-12 22:45:06,20,162.84,79.15,5984
724.0,New Y0rk,2025-08-19 12:38:15,51,149.15,18.31,3865
725.0,Dallas,2025-08-04 04:28:52,83,79.34,25.47,7440
726.0,Phoenix,2025-07-26 11:30:09,104,,125.03,3764
727.0,Phoenix ,NULL,75,89.14,122.53,637
728.0,LOS ANGELES,2025-08-01 16:39:34,104,63.39,106.58,6558
729.0,Boston,2025-08-11 23:00:52,107,98.23,97.91,9792
,Houston,2025-08-14 02:44:38,15,151.05,24.58,8618
731.0,Houston,18-08-25,74,148.89,122.9,2371
732.0,Chicago,18-08-25,47,142.94,30.38,828
733.0,LOS ANGELES,2025-08-13 12:59:38,96,101.29,31.54,2282
734.0,Houston,2025-08-11 00:02:16,53,61.78,91.09,350
735.0,san francisco,2025-08-02 17:42:34,104,med,118.27,4276
736.0,Houston,2025-07-27 08:47:52,14,,22.77,5422
737.0,los angeles,2025-08-08 22:35:23,79,108.55,97.56,2387
738.0,MIAMI,2025-08-14 01:25:26,83,106.24,113.32,2520
,Seattle,2025-07-25 23:33:15,72,,56.85,6650
740.0,Phoenix,2025-07-26 19:05:01,10,56.52,142.45,3979
741.0,San Francisco,2025/07/28,23,125.2,20.26,395
742.0,Dallas,2025-08-22 13:10:23,120,121.96,17.65,3287
743.0,Boston,2025-08-04 05:58:09,19,182.3,111.48,5929
744.0,Ph0enix,2025-08-20 03:04:49,49,73.48,61.47,2439
745.0,SEATTLE,2025-08-08 18:42:29,39,86.42,31.4,6839
746.0,Los Angeles,2025-08-02 10:05:38,19,91.14,68.99,3000
747.0,MIAMI,2025-07-31 10:59:39,104,84.53,-37.68,1848
748.0,Chicago,21-08-25,79,93.85,63.22,5686
749.0,h0ust0n,2025-08-08 11:00:58,22,116.34,28.03,376
750.0,Los Angeles,2025/07/30,13,84.64,143.87,1979
751.0,New York,2025-08-05 12:47:19,30,77.9,123.16,7320
752.0,Phoenix ,2025/08/05,100kmh,64.05,35.89,9723
753.0,Los Angeles,2025-08-15 10:47:47,15,29.75,66.69,4715
754.0,boston,2025-08-18 14:19:33,46,118.93,69.61,always
755.0,seattle,2025-07-30 06:41:24,103,123.03,11.09,7262
756.0,Miami,2025-08-13 04:21:45,48,30.47,39.13,3925
757.0,Miami,2025/07/29,113,,81.48,4880
758.0,Los Angeles,2025-08-24 16:22:21,62,65.76,15.38,1874
759.0,Boston,2025-08-16 15:12:19,102,29.95,94.03,8060
760.0,Miami,2025-08-21 15:10:25,20kmh,10.5,92.89,9566
761.0,los angeles,2025/08/13,32,63.86,145.08,450
762.0,Seattle,2025-08-04 02:24:33,18,10.56,17.62,3081
763.0,miami,2025-08-13 21:44:07,28,128.13,43.56,7233
764.0,Phoenix,14-08-25,43,19.66,25.76,1361
765.0,Chicago,16-08-25,58,54.53,-21.86,3651
766.0,Dallas,2025-08-01 02:44:10,112,75.37,47.88,9307
767.0,SEATTLE,2025/08/02,110,,38.57,4321
768.0,New York,2025-08-11 12:04:47,58,161.74,83.82,1310
769.0,Miami,NULL,56,192.21,63.66,2587
770.0,Miami,2025-08-03 10:51:53,54,115.61,84.8,6182
771.0,PHOENIX,NULL,82,,105.68,4488
772.0,BOSTON,2025-07-28 21:27:34,85,25.63,100.56,6658
773.0,Chicago,2025-07-30 16:10:54,19kmh,108.64,133.96,6718
774.0,Chicago,2025-08-18 08:25:45,97,42.28,115.33,8384
775.0,New York,2025-08-15 20:02:17,20,,110.23,2958
776.0,New Y0rk,2025-08-13 08:53:00,25,13.68,140.81,five thousand
777.0,SEATTLE,2025-08-05 07:33:31,62,125.15,143.69,5588
778.0,SEATTLE,2025-07-27 08:31:41,118,15.36,22.56,3404
779.0,Los Angeles ,2025-08-10 22:35:06,81,127.81,90.73,early
780.0,SEATTLE,2025-08-04 05:03:42,117,185.58,22.29,2648
781.0,Houston,2025-08-11 11:17:16,12kmh,180.57,12.68,8747
782.0,San Francisco,2025-08-22 06:39:19,89,28.88,112.09,3131
783.0,Dallas,18-08-25,82,med,7.15,3479
784.0,seattle,NULL,71,low,103.94,7181
235.0,Seattle,2025-08-24 00:28:29,25,low,16.38,7113
786.0,Dallas,2025-08-10 07:32:08,113kmh,125.57,24.85,5233
787.0,Miami,24-08-25,45,86.03,149.61,1764
788.0,miami,2025/08/13,34,145.47,91.08,2390
789.0,miami,2025-08-19 03:52:26,55,23.15,36.0,5078
790.0,Boston,2025-08-03 05:59:54,21,96.43,49.56,5816
791.0,Seattle,15-08-25,81,145.09,26.7,3723
,Chicago,2025-08-02 04:46:13,28,,81.26,1690
793.0,Boston,2025-08-04 17:06:10,118,160.35,144.66,among
794.0,Los Angeles,2025-08-18 04:26:27,46,190.28,137.79,7193
795.0,Boston,2025-08-04 08:58:19,58,51.25,33.43,8741
796.0,Phoenix,2025-08-15 03:36:16,38kmh,40.05,119.29,8069
,Seattle ,06-08-25,119,Moderate,87.94,6608
798.0,b0st0n,2025-08-13 10:28:38,47,,116.41,create
799.0,Chicago,2025-08-13 21:03:33,22,94.85,33.27,5585
800.0,Chicago ,2025-08-04 02:01:56,98,82.51,26.87,4421
801.0,Boston ,2025-08-09 12:38:01,16,high,102.96,2196
802.0,Miami,2025/07/27,26,63.54,99.01,4692
803.0,HOUSTON,2025-07-26 23:07:21,89,135.17,8.57,1328
804.0,boston,2025-08-12 03:26:43,109kmh,162.1,93.81,4393
,Seattle,30-07-25,83,86.07,139.34,716
806.0,Phoenix,14-08-25,67,126.06,8.88,7824
807.0,Boston,2025-08-08 01:20:32,108,med,30.38,five thousand
808.0,Phoenix,2025-07-26 18:12:35,78,47.43,47.08,6211
1967.0,Houston ,2025-08-05 21:40:34,22,113.96,113.24,4052
2416.0,San Francisco,2025/07/28,105,154.19,45.99,five thousand
811.0,Boston,18-08-25,35,178.41,31.94,1568
812.0,San Francisco,2025-08-19 13:41:31,16,192.13,78.37,1649
1918.0,Miami,2025-08-20 03:58:56,89kmh,42.04,76.03,9280
814.0,Dallas,2025-08-21 07:42:53,45,145.8,20.59,398
815.0,San Francisco,08-08-25,44,81.94,84.63,3035
816.0,Boston,15-08-25,49,133.47,90.63,556
817.0,New York,2025-08-17 09:59:42,66,181.06,-99.98,7638
818.0,Boston ,NULL,27,35.26,14.46,1918
819.0,H0ust0n,2025-07-26 15:38:05,89,med,27.4,7063
820.0,PHOENIX,2025-08-22 22:21:01,44,121.4,27.84,5162
821.0,San Francisco,2025-08-01 23:51:49,99,154.01,96.02,2453
822.0,Chicago,2025-07-30 21:12:51,39,120.64,34.37,521
823.0,miami,2025-08-22 15:08:24,74,115.68,57.43,5144
824.0,New York,2025/07/27,104,12.93,59.82,4801
825.0,San Francisco,2025-08-12 15:59:22,60,120.37,70.41,7103
826.0,Los Angeles,2025-08-07 13:52:07,75,179.61,37.67,8023
827.0,Dallas,2025-08-17 16:22:01,109,,83.43,9169
828.0,Houston,NULL,56,175.68,142.32,107
829.0,New York,2025-08-05 21:08:36,13,158.51,27.76,smile
830.0,BOSTON,2025-07-28 01:41:59,40,,99.13,also
831.0,houston,2025-08-14 11:10:42,116,159.95,92.82,1781
832.0,Miami,2025-08-06 15:22:13,73,107.06,15.72,five thousand
833.0,chicago,2025-08-10 18:11:01,82,114.17,76.62,7172
834.0,Miami,2025-08-13 01:20:31,32,12.68,145.55,268
835.0,Chicago,2025-07-30 17:55:56,91,117.95,82.83,7708
836.0,Chicago,2025-08-13 14:32:25,38,52.28,99.84,9175
837.0,Miami,2025/07/27,32,20.54,97.39,5288
